,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
257,model_256,0.4200284090909091,0.466796875,0.396484375,0.4560546875,0.4228515625,0.4951171875,0.52734375,0.4267578125,0.568359375,0.3740234375,0.5400390625,0.337890625,0.3330078125,0.4150390625,0.4501953125,0.4296875,0.5732421875,0.3623046875,0.3955078125,0.375,0.34765625,0.4873046875,0.4306640625,0.4228515625,0.4150390625,0.5,0.509765625,0.4130859375,0.42578125,0.3701171875,0.34765625,0.4453125,0.431640625,0.3857421875,0.5,0.4267578125,0.4716796875,0.3798828125,0.421875,0.439453125,0.41015625,0.3251953125,0.4482421875,0.3916015625,0.259765625,0.4130859375,0.3642578125,0.4248046875,0.4248046875,0.4814453125,0.31640625,0.3505859375,0.3720703125,0.29296875,0.369140625,0.5390625
258,model_257,0.41768465909090907,0.484375,0.310546875,0.44921875,0.4052734375,0.5166015625,0.4814453125,0.44140625,0.580078125,0.38671875,0.5380859375,0.375,0.34375,0.3994140625,0.458984375,0.427734375,0.416015625,0.369140625,0.3447265625,0.443359375,0.369140625,0.490234375,0.466796875,0.4443359375,0.4228515625,0.46875,0.5166015625,0.4306640625,0.4306640625,0.3798828125,0.36328125,0.4912109375,0.4482421875,0.314453125,0.505859375,0.4462890625,0.4658203125,0.38671875,0.423828125,0.435546875,0.4052734375,0.3671875,0.455078125,0.3994140625,0.2451171875,0.4228515625,0.27734375,0.4130859375,0.423828125,0.4716796875,0.3662109375,0.3603515625,0.373046875,0.271484375,0.3046875,0.54296875
259,model_258,0.42317116477272726,0.4658203125,0.400390625,0.4560546875,0.427734375,0.4970703125,0.5029296875,0.4404296875,0.5712890625,0.3818359375,0.5400390625,0.34765625,0.3466796875,0.4150390625,0.4501953125,0.4296875,0.5654296875,0.38671875,0.4560546875,0.3828125,0.3720703125,0.5009765625,0.4404296875,0.41015625,0.416015625,0.5341796875,0.49609375,0.421875,0.4326171875,0.3935546875,0.37109375,0.45703125,0.4248046875,0.3759765625,0.49609375,0.431640625,0.462890625,0.341796875,0.4345703125,0.4365234375,0.4111328125,0.2880859375,0.4599609375,0.36328125,0.2509765625,0.419921875,0.3740234375,0.3955078125,0.4306640625,0.4931640625,0.369140625,0.3583984375,0.3828125,0.2685546875,0.3544921875,0.5400390625
260,model_259,0.41851917613636364,0.484375,0.3046875,0.4560546875,0.4091796875,0.5166015625,0.5009765625,0.4296875,0.576171875,0.380859375,0.533203125,0.3623046875,0.3671875,0.41015625,0.458984375,0.4375,0.40625,0.373046875,0.39453125,0.4384765625,0.3740234375,0.4990234375,0.4423828125,0.4404296875,0.42578125,0.451171875,0.541015625,0.41796875,0.3818359375,0.3779296875,0.357421875,0.4970703125,0.4462890625,0.30859375,0.5068359375,0.4443359375,0.4775390625,0.376953125,0.4287109375,0.4638671875,0.4072265625,0.330078125,0.4609375,0.3720703125,0.265625,0.416015625,0.2841796875,0.4130859375,0.4287109375,0.4609375,0.3857421875,0.357421875,0.3642578125,0.2666015625,0.361328125,0.544921875
261,model_260,0.4240944602272727,0.466796875,0.419921875,0.455078125,0.4296875,0.4970703125,0.5205078125,0.4375,0.5771484375,0.3974609375,0.5400390625,0.34765625,0.328125,0.412109375,0.4521484375,0.431640625,0.580078125,0.3974609375,0.4169921875,0.3798828125,0.349609375,0.48828125,0.4462890625,0.439453125,0.41796875,0.51953125,0.5068359375,0.4052734375,0.4033203125,0.3759765625,0.3544921875,0.466796875,0.4365234375,0.3896484375,0.5068359375,0.4140625,0.4794921875,0.341796875,0.4326171875,0.4375,0.400390625,0.3203125,0.4541015625,0.353515625,0.2548828125,0.44140625,0.369140625,0.42578125,0.4111328125,0.4814453125,0.357421875,0.3642578125,0.3935546875,0.2919921875,0.369140625,0.537109375
262,model_261,0.4146661931818182,0.484375,0.298828125,0.4541015625,0.4013671875,0.517578125,0.501953125,0.431640625,0.5810546875,0.3955078125,0.5400390625,0.326171875,0.333984375,0.412109375,0.458984375,0.4443359375,0.4130859375,0.36328125,0.35546875,0.390625,0.3671875,0.5166015625,0.44921875,0.4306640625,0.4248046875,0.4921875,0.552734375,0.412109375,0.408203125,0.38671875,0.361328125,0.4873046875,0.44921875,0.3203125,0.4921875,0.4482421875,0.41796875,0.373046875,0.404296875,0.4208984375,0.404296875,0.33984375,0.45703125,0.3759765625,0.2470703125,0.4091796875,0.2880859375,0.4140625,0.4375,0.46484375,0.37890625,0.357421875,0.3701171875,0.248046875,0.3525390625,0.5419921875
263,model_262,0.42279829545454545,0.4658203125,0.408203125,0.455078125,0.4267578125,0.494140625,0.5234375,0.4453125,0.5712890625,0.3603515625,0.5361328125,0.3447265625,0.337890625,0.427734375,0.4560546875,0.4306640625,0.572265625,0.3876953125,0.3935546875,0.361328125,0.3544921875,0.4912109375,0.4208984375,0.4375,0.4189453125,0.5205078125,0.552734375,0.4130859375,0.443359375,0.3896484375,0.337890625,0.46875,0.4365234375,0.3828125,0.498046875,0.4296875,0.466796875,0.3583984375,0.4228515625,0.435546875,0.4111328125,0.318359375,0.455078125,0.3935546875,0.2431640625,0.41796875,0.369140625,0.4189453125,0.4228515625,0.478515625,0.3388671875,0.3623046875,0.3779296875,0.26953125,0.365234375,0.533203125
264,model_263,0.4186789772727273,0.484375,0.2939453125,0.4541015625,0.3984375,0.517578125,0.5107421875,0.4248046875,0.5810546875,0.3779296875,0.53515625,0.337890625,0.3330078125,0.3974609375,0.458984375,0.412109375,0.4052734375,0.380859375,0.4140625,0.439453125,0.3681640625,0.5107421875,0.4541015625,0.4345703125,0.421875,0.4736328125,0.5400390625,0.41796875,0.39453125,0.3857421875,0.3515625,0.498046875,0.44921875,0.3232421875,0.4814453125,0.44140625,0.462890625,0.3720703125,0.4443359375,0.4150390625,0.4033203125,0.34375,0.4580078125,0.41015625,0.267578125,0.4169921875,0.26953125,0.4140625,0.4267578125,0.48046875,0.4052734375,0.373046875,0.3720703125,0.2783203125,0.37109375,0.5390625
265,model_264,0.4208629261363636,0.4658203125,0.3994140625,0.455078125,0.4140625,0.494140625,0.4951171875,0.4306640625,0.576171875,0.38671875,0.537109375,0.34375,0.310546875,0.40625,0.455078125,0.431640625,0.5791015625,0.3818359375,0.3798828125,0.3603515625,0.359375,0.48046875,0.4365234375,0.4248046875,0.416015625,0.5146484375,0.5224609375,0.4150390625,0.4150390625,0.3837890625,0.3642578125,0.4619140625,0.431640625,0.380859375,0.494140625,0.41796875,0.4677734375,0.35546875,0.4306640625,0.431640625,0.404296875,0.3203125,0.455078125,0.3994140625,0.25390625,0.4287109375,0.3642578125,0.4033203125,0.421875,0.4921875,0.357421875,0.3603515625,0.3701171875,0.296875,0.3671875,0.544921875
266,model_265,0.41629971590909093,0.484375,0.296875,0.4541015625,0.3916015625,0.51953125,0.4912109375,0.43359375,0.576171875,0.384765625,0.5400390625,0.3505859375,0.3349609375,0.38671875,0.458984375,0.443359375,0.4072265625,0.3857421875,0.33203125,0.435546875,0.3818359375,0.513671875,0.4169921875,0.4423828125,0.421875,0.466796875,0.5390625,0.4150390625,0.4345703125,0.3837890625,0.3623046875,0.490234375,0.4404296875,0.32421875,0.5068359375,0.4453125,0.46875,0.3671875,0.392578125,0.4560546875,0.4140625,0.3447265625,0.4599609375,0.3828125,0.2666015625,0.419921875,0.28125,0.412109375,0.42578125,0.4794921875,0.390625,0.3828125,0.37109375,0.2373046875,0.306640625,0.5439453125
267,model_266,0.4209339488636364,0.466796875,0.3857421875,0.455078125,0.42578125,0.494140625,0.517578125,0.4228515625,0.5673828125,0.3779296875,0.537109375,0.3427734375,0.3271484375,0.4169921875,0.455078125,0.427734375,0.5712890625,0.380859375,0.396484375,0.3681640625,0.359375,0.498046875,0.4033203125,0.4208984375,0.4189453125,0.51171875,0.5205078125,0.421875,0.4697265625,0.3720703125,0.369140625,0.4404296875,0.42578125,0.3779296875,0.5068359375,0.4140625,0.46875,0.33984375,0.439453125,0.435546875,0.4072265625,0.2880859375,0.455078125,0.392578125,0.2470703125,0.427734375,0.369140625,0.4130859375,0.4345703125,0.4892578125,0.3193359375,0.361328125,0.3896484375,0.2841796875,0.376953125,0.544921875
268,model_267,0.4188565340909091,0.4833984375,0.2861328125,0.4541015625,0.4033203125,0.5185546875,0.513671875,0.4326171875,0.5810546875,0.3740234375,0.5390625,0.3603515625,0.3427734375,0.3935546875,0.458984375,0.4404296875,0.41015625,0.3798828125,0.408203125,0.435546875,0.390625,0.517578125,0.4482421875,0.4404296875,0.4248046875,0.505859375,0.5146484375,0.4140625,0.4140625,0.3798828125,0.3544921875,0.4931640625,0.44140625,0.326171875,0.505859375,0.4482421875,0.47265625,0.37890625,0.43359375,0.46484375,0.40625,0.33203125,0.4541015625,0.375,0.25,0.4169921875,0.2744140625,0.4140625,0.4169921875,0.4638671875,0.392578125,0.35546875,0.3681640625,0.2666015625,0.3154296875,0.5498046875
269,model_268,0.4212357954545455,0.4658203125,0.3994140625,0.455078125,0.4228515625,0.4951171875,0.5126953125,0.423828125,0.5732421875,0.37109375,0.5390625,0.3369140625,0.3095703125,0.4072265625,0.455078125,0.4267578125,0.5751953125,0.3818359375,0.4345703125,0.36328125,0.341796875,0.5126953125,0.4296875,0.4306640625,0.419921875,0.5185546875,0.51171875,0.4208984375,0.455078125,0.37890625,0.345703125,0.4619140625,0.4453125,0.376953125,0.5009765625,0.41796875,0.4697265625,0.3427734375,0.3974609375,0.4375,0.4052734375,0.30859375,0.4521484375,0.38671875,0.2529296875,0.412109375,0.3662109375,0.4423828125,0.4072265625,0.482421875,0.3349609375,0.3681640625,0.376953125,0.30859375,0.3544921875,0.5439453125
270,model_269,0.41796875,0.482421875,0.296875,0.4541015625,0.396484375,0.517578125,0.5009765625,0.4375,0.5810546875,0.3837890625,0.5390625,0.3486328125,0.35546875,0.3955078125,0.458984375,0.408203125,0.41015625,0.380859375,0.4208984375,0.439453125,0.3955078125,0.4892578125,0.423828125,0.44140625,0.42578125,0.4951171875,0.5107421875,0.4189453125,0.3916015625,0.3916015625,0.3623046875,0.494140625,0.4453125,0.328125,0.4921875,0.4482421875,0.466796875,0.361328125,0.447265625,0.4638671875,0.41015625,0.3486328125,0.4599609375,0.3720703125,0.259765625,0.4052734375,0.283203125,0.419921875,0.412109375,0.4677734375,0.3828125,0.3330078125,0.3671875,0.267578125,0.357421875,0.5400390625
271,model_270,0.42485795454545455,0.462890625,0.40625,0.455078125,0.4228515625,0.4931640625,0.498046875,0.431640625,0.5595703125,0.4130859375,0.537109375,0.3447265625,0.35546875,0.3984375,0.455078125,0.4296875,0.5751953125,0.37890625,0.361328125,0.3681640625,0.365234375,0.5078125,0.4453125,0.4228515625,0.421875,0.5078125,0.5361328125,0.4228515625,0.4404296875,0.3876953125,0.34375,0.458984375,0.451171875,0.376953125,0.498046875,0.4248046875,0.46875,0.3466796875,0.443359375,0.4384765625,0.404296875,0.3251953125,0.4638671875,0.3720703125,0.251953125,0.4306640625,0.3720703125,0.431640625,0.4306640625,0.490234375,0.341796875,0.3662109375,0.3818359375,0.3232421875,0.380859375,0.544921875
272,model_271,0.41791548295454545,0.4814453125,0.28515625,0.4541015625,0.416015625,0.517578125,0.490234375,0.4287109375,0.5751953125,0.3984375,0.5322265625,0.3564453125,0.3388671875,0.392578125,0.458984375,0.4111328125,0.4091796875,0.3779296875,0.3828125,0.439453125,0.3681640625,0.4912109375,0.4501953125,0.4326171875,0.42578125,0.453125,0.537109375,0.4248046875,0.423828125,0.3974609375,0.357421875,0.4873046875,0.44140625,0.31640625,0.4931640625,0.4462890625,0.4013671875,0.3701171875,0.4609375,0.4609375,0.408203125,0.3544921875,0.4541015625,0.3486328125,0.2646484375,0.4755859375,0.2841796875,0.41796875,0.427734375,0.4677734375,0.3857421875,0.3876953125,0.3740234375,0.2646484375,0.3408203125,0.54296875
273,model_272,0.4239346590909091,0.462890625,0.390625,0.455078125,0.4248046875,0.490234375,0.48828125,0.4521484375,0.55078125,0.4130859375,0.541015625,0.361328125,0.3486328125,0.404296875,0.455078125,0.4287109375,0.5791015625,0.3759765625,0.3818359375,0.3662109375,0.3447265625,0.501953125,0.43359375,0.42578125,0.4208984375,0.5,0.5380859375,0.421875,0.458984375,0.388671875,0.359375,0.4609375,0.4384765625,0.3759765625,0.5,0.4296875,0.4619140625,0.3349609375,0.4150390625,0.4501953125,0.4130859375,0.3046875,0.4580078125,0.3662109375,0.24609375,0.44140625,0.3701171875,0.4306640625,0.41796875,0.4853515625,0.33203125,0.37890625,0.3779296875,0.291015625,0.427734375,0.5439453125
274,model_273,0.41791548295454545,0.4814453125,0.29296875,0.4541015625,0.412109375,0.517578125,0.509765625,0.4375,0.576171875,0.4189453125,0.5341796875,0.3642578125,0.3505859375,0.3935546875,0.458984375,0.4443359375,0.4248046875,0.3818359375,0.3408203125,0.44140625,0.3759765625,0.4931640625,0.4150390625,0.4453125,0.423828125,0.4736328125,0.560546875,0.4287109375,0.40625,0.3896484375,0.365234375,0.4970703125,0.4384765625,0.3056640625,0.490234375,0.447265625,0.4775390625,0.373046875,0.4443359375,0.4580078125,0.40625,0.3564453125,0.4599609375,0.3642578125,0.2861328125,0.3994140625,0.2685546875,0.412109375,0.390625,0.4482421875,0.3662109375,0.369140625,0.3740234375,0.2568359375,0.345703125,0.537109375
275,model_274,0.42301136363636366,0.462890625,0.40234375,0.455078125,0.4326171875,0.490234375,0.490234375,0.4228515625,0.55859375,0.390625,0.541015625,0.328125,0.3564453125,0.4091796875,0.455078125,0.4296875,0.578125,0.384765625,0.435546875,0.3828125,0.34375,0.4990234375,0.439453125,0.423828125,0.4208984375,0.5107421875,0.52734375,0.4091796875,0.443359375,0.3671875,0.3642578125,0.466796875,0.44140625,0.359375,0.5009765625,0.43359375,0.4638671875,0.3564453125,0.455078125,0.4404296875,0.404296875,0.326171875,0.4560546875,0.3251953125,0.2353515625,0.4267578125,0.375,0.4296875,0.42578125,0.478515625,0.3564453125,0.3623046875,0.37109375,0.3076171875,0.365234375,0.546875
276,model_275,0.41796875,0.4814453125,0.2978515625,0.4541015625,0.4072265625,0.517578125,0.5029296875,0.43359375,0.5771484375,0.3720703125,0.541015625,0.34375,0.326171875,0.408203125,0.4599609375,0.4443359375,0.4033203125,0.3759765625,0.3193359375,0.4375,0.384765625,0.501953125,0.4375,0.443359375,0.4296875,0.501953125,0.54296875,0.4345703125,0.41796875,0.400390625,0.3671875,0.4921875,0.4384765625,0.318359375,0.486328125,0.4482421875,0.46484375,0.3662109375,0.4638671875,0.4404296875,0.40625,0.349609375,0.4560546875,0.38671875,0.2646484375,0.4033203125,0.28515625,0.4169921875,0.3896484375,0.478515625,0.3798828125,0.3720703125,0.3662109375,0.2607421875,0.3427734375,0.544921875
277,model_276,0.4235026041666667,0.462890625,0.3896484375,0.455078125,0.4140625,0.48828125,0.5,0.43359375,0.576171875,0.3779296875,0.5390625,0.2734375,0.3359375,0.412109375,0.455078125,0.427734375,0.5732421875,0.40234375,0.4560546875,0.373046875,0.35546875,0.48828125,0.4306640625,0.408203125,0.4140625,0.5146484375,0.5361328125,0.4287109375,0.462890625,0.3916015625,0.359375,0.4482421875,0.4326171875,0.314453125,0.4873046875,0.42578125,0.4677734375,0.34375,0.4462890625,0.4384765625,0.4033203125,0.3037109375,0.458984375,0.361328125,0.2490234375,0.4091796875,0.37109375,0.43359375,0.4345703125,0.490234375,0.359375,0.3701171875,0.380859375,0.2607421875,0.359375,0.5439453125
278,model_277,0.4186264349489796,0.4814453125,0.283203125,0.453125,0.3974609375,0.515625,0.5126953125,0.4384765625,0.5712890625,0.384765625,0.541015625,0.3017578125,0.34375,0.408203125,0.4599609375,0.44140625,0.4140625,0.375,0.36328125,0.4443359375,0.3857421875,0.4951171875,0.40234375,0.4326171875,0.4248046875,0.50390625,0.521484375,0.4130859375,0.3984375,0.3857421875,0.3564453125,0.486328125,0.4404296875,0.326171875,0.50390625,0.4482421875,0.4267578125,0.3916015625,0.400390625,0.4345703125,0.41015625,0.333984375,0.458984375,0.361328125,0.2529296875,0.41796875,0.267578125,0.43359375,0.4189453125,0.490234375,0.37890625,0.3701171875,0.3603515625,0.2607421875,0.41796875,0.544921875
279,model_278,0.4275753997093023,0.4619140625,0.380859375,0.455078125,0.42578125,0.4833984375,0.5068359375,0.4345703125,0.5537109375,0.408203125,0.541015625,0.326171875,0.3525390625,0.4072265625,0.455078125,0.4296875,0.57421875,0.390625,0.404296875,0.373046875,0.3466796875,0.490234375,0.443359375,0.4287109375,0.419921875,0.4951171875,0.533203125,0.4169921875,0.48828125,0.390625,0.361328125,0.4619140625,0.443359375,0.31640625,0.5,0.4248046875,0.46875,0.337890625,0.4609375,0.4404296875,0.41015625,0.30078125,0.458984375,0.361328125,0.2734375,0.41796875,0.3642578125,0.43359375,0.4140625,0.490234375,0.37890625,0.3701171875,0.3603515625,0.2607421875,0.41796875,0.544921875
280,model_279,0.42497702205882354,0.48046875,0.2900390625,0.4521484375,0.404296875,0.515625,0.4921875,0.4306640625,0.5537109375,0.4013671875,0.5400390625,0.31640625,0.2978515625,0.4111328125,0.4599609375,0.4453125,0.408203125,0.3671875,0.4267578125,0.439453125,0.38671875,0.517578125,0.4453125,0.4375,0.4248046875,0.48046875,0.42578125,0.4189453125,0.466796875,0.3759765625,0.365234375,0.49609375,0.4423828125,0.31640625,0.5,0.443359375,0.46875,0.337890625,0.4609375,0.4404296875,0.41015625,0.30078125,0.458984375,0.361328125,0.2734375,0.41796875,0.2744140625,0.43359375,0.4140625,0.490234375,0.37890625,0.3701171875,0.3603515625,0.2607421875,0.41796875,0.544921875
281,model_280,0.42918238146551724,0.4580078125,0.3828125,0.455078125,0.4296875,0.474609375,0.498046875,0.41015625,0.5537109375,0.3818359375,0.5400390625,0.3203125,0.359375,0.4208984375,0.455078125,0.4345703125,0.5771484375,0.3837890625,0.4033203125,0.37109375,0.365234375,0.4912109375,0.4189453125,0.419921875,0.4189453125,0.48046875,0.5244140625,0.41796875,0.4541015625,0.3779296875,0.361328125,0.4404296875,0.4423828125,0.31640625,0.5,0.443359375,0.46875,0.337890625,0.4609375,0.4404296875,0.41015625,0.30078125,0.458984375,0.361328125,0.2734375,0.41796875,0.2744140625,0.43359375,0.4140625,0.490234375,0.37890625,0.3701171875,0.3603515625,0.2607421875,0.41796875,0.544921875
282,model_281,0.4256538722826087,0.4794921875,0.2890625,0.4521484375,0.4072265625,0.515625,0.5166015625,0.4296875,0.5537109375,0.4091796875,0.5185546875,0.298828125,0.3564453125,0.3955078125,0.458984375,0.4404296875,0.4140625,0.384765625,0.3623046875,0.4345703125,0.365234375,0.5048828125,0.443359375,0.4404296875,0.4248046875,0.48046875,0.4130859375,0.41796875,0.4541015625,0.3779296875,0.361328125,0.4404296875,0.4423828125,0.31640625,0.5,0.443359375,0.46875,0.337890625,0.4609375,0.4404296875,0.41015625,0.30078125,0.458984375,0.361328125,0.2734375,0.41796875,0.2744140625,0.43359375,0.4140625,0.490234375,0.37890625,0.3701171875,0.3603515625,0.2607421875,0.41796875,0.544921875
283,model_282,0.4267578125,0.4599609375,0.4013671875,0.4521484375,0.4208984375,0.466796875,0.513671875,0.4287109375,0.5537109375,0.416015625,0.5419921875,0.3115234375,0.3037109375,0.4091796875,0.455078125,0.4306640625,0.4140625,0.3896484375,0.431640625,0.375,0.365234375,0.505859375,0.443359375,0.4404296875,0.419921875,0.48046875,0.4130859375,0.41796875,0.4541015625,0.3779296875,0.361328125,0.4404296875,0.4423828125,0.31640625,0.5,0.443359375,0.46875,0.337890625,0.4609375,0.4404296875,0.41015625,0.30078125,0.458984375,0.361328125,0.2734375,0.41796875,0.2744140625,0.43359375,0.4140625,0.490234375,0.37890625,0.3701171875,0.3603515625,0.2607421875,0.41796875,0.544921875
284,model_283,0.424072265625,0.4794921875,0.27734375,0.4521484375,0.39453125,0.513671875,0.505859375,0.435546875,0.5537109375,0.380859375,0.5185546875,0.330078125,0.3037109375,0.404296875,0.458984375,0.4306640625,0.4140625,0.3896484375,0.431640625,0.375,0.365234375,0.505859375,0.443359375,0.4404296875,0.419921875,0.48046875,0.4130859375,0.41796875,0.4541015625,0.3779296875,0.361328125,0.4404296875,0.4423828125,0.31640625,0.5,0.443359375,0.46875,0.337890625,0.4609375,0.4404296875,0.41015625,0.30078125,0.458984375,0.361328125,0.2734375,0.41796875,0.2744140625,0.43359375,0.4140625,0.490234375,0.37890625,0.3701171875,0.3603515625,0.2607421875,0.41796875,0.544921875
285,model_284,0.42919921875,0.4560546875,0.376953125,0.4521484375,0.4150390625,0.4736328125,0.505859375,0.435546875,0.5537109375,0.376953125,0.5419921875,0.330078125,0.3037109375,0.4033203125,0.458984375,0.4306640625,0.4140625,0.3896484375,0.431640625,0.375,0.365234375,0.505859375,0.443359375,0.4404296875,0.419921875,0.48046875,0.4130859375,0.41796875,0.4541015625,0.3779296875,0.361328125,0.4404296875,0.4423828125,0.31640625,0.5,0.443359375,0.46875,0.337890625,0.4609375,0.4404296875,0.41015625,0.30078125,0.458984375,0.361328125,0.2734375,0.41796875,0.2744140625,0.43359375,0.4140625,0.490234375,0.37890625,0.3701171875,0.3603515625,0.2607421875,0.41796875,0.544921875
